Id,TotalLoan,Gender,Education,MaritalStatus,AgeGroup,HstPaySep15,HstPayAug15,HstPayJul15,HstPayJun15,HstPayMay15,HstPayApr15,BillSep15,BillJun15,BillApr15,PaySep15,PayAug15,PayJul15,PayJun15,PayMay15,PayApr15,DefaultPayment
8343,200000,2,1,2,2,0,0,0,0,0,0,191953,192051,193337,6887,7019,7000,7200,7200,7000,0
8344,50000,2,2,2,2,0,0,0,0,0,0,37522,40213,43382,2000,2000,1500,1500,3000,2000,0
8345,320000,2,3,1,4,-1,-1,-1,-1,-1,0,3065,8275,14611,41679,8344,8275,7606,10000,11010,0
8346,30000,2,1,1,3,2,0,0,0,0,0,27703,26592,23293,1500,1356,900,1000,1100,664,1
8347,500000,2,1,1,3,-2,-2,-2,-2,-2,-2,913,6972,15574,9782,9350,6972,11879,15574,12921,0
8348,360000,1,1,1,4,0,-1,-1,-2,-1,2,21489,-34503,11654,41088,2,38,85155,58,13652,0
8349,50000,2,2,1,6,0,0,2,0,0,0,13868,15232,17912,2000,1000,1000,2000,1200,2000,1
8350,80000,2,1,2,2,0,0,0,0,2,2,61565,68073,70841,2281,2961,5000,2700,2600,2700,0
8351,10000,1,2,2,1,0,0,0,0,0,0,5324,6469,7489,1279,1083,500,1000,1000,142,0
8352,280000,2,1,2,1,0,0,0,0,0,0,262579,193888,188016,6453,6000,5334,5397,5400,5894,0
8353,300000,2,2,1,2,-1,-1,-1,-1,-1,-1,3863,309,7593,5021,5134,322,5013,7611,8059,0
8354,280000,2,1,1,3,0,0,0,0,0,0,232834,111603,76232,9001,6369,3864,3501,3001,1701,0
8355,170000,1,2,1,4,0,0,0,0,0,0,164824,117453,117411,6107,6000,4500,4500,4500,4500,0
8356,260000,2,1,1,3,0,0,0,0,-1,0,88273,-81334,149655,6000,5020,81569,331788,10002,5003,0
8357,360000,1,2,1,4,1,-1,-1,-1,-1,-1,-3,3440,146,586,0,3457,1375,200,754,0
8358,360000,2,2,2,2,-1,0,0,0,0,-1,9688,11227,61882,2012,3004,5011,1061,65663,2019,0
8359,200000,1,3,1,3,0,0,0,0,0,0,181532,180127,167416,8218,7912,6284,6313,6200,6419,0
8360,50000,2,1,2,2,0,0,0,0,0,0,21514,23894,24990,1700,1700,1000,1039,1000,1000,0
8361,130000,2,3,1,5,1,-1,2,-1,-1,-1,0,540,953,780,0,540,11040,953,9622,0
8362,20000,1,2,1,2,0,0,2,0,0,0,19468,19402,19821,3000,0,850,920,750,300,1
8363,50000,2,3,1,6,0,0,2,-1,0,0,22916,14580,10804,1656,0,14580,500,458,873,1
8364,190000,2,1,1,2,-1,-1,-1,-1,-1,-1,6936,19000,19000,500,0,19000,19000,19000,19000,0
8365,140000,1,2,1,3,-1,-1,0,0,0,0,780,12568,15620,16570,1220,3000,3500,332,390,0
8366,70000,2,2,1,4,0,0,0,0,0,0,69341,23515,0,2000,3000,2000,3000,0,150,0
8367,150000,2,1,2,3,0,0,-2,-2,-2,-2,15447,0,0,0,0,0,0,0,0,0
8368,140000,2,2,2,2,0,0,0,0,0,0,128583,126622,119304,7000,5000,5000,6000,6000,5300,0
8369,50000,1,2,2,2,2,0,0,0,0,0,48387,18616,17906,2300,2100,1000,1000,1000,680,1
8370,350000,2,1,1,6,-1,-1,-1,-1,-1,-1,3518,7461,1261,1935,1630,7461,4124,1261,2798,0
8371,80000,1,2,2,6,3,2,0,0,0,0,35637,37094,40341,0,2000,1500,2000,2500,2000,1
8372,400000,1,1,2,3,1,-2,-2,-1,-1,0,-5,1299,4986,0,0,1304,4375,1025,2952,0
8373,170000,2,1,1,3,0,0,0,0,0,0,71712,23096,27817,3332,7770,5000,3000,5000,25000,0
8374,20000,2,2,3,5,1,2,0,0,0,0,9325,9912,10400,1000,1159,500,432,600,0,0
8375,450000,1,1,1,4,-1,-1,2,0,0,0,22861,9133,12382,6596,0,6918,4351,8161,0,0
8376,200000,2,3,1,3,1,-2,-2,-1,-1,-1,-5,2999,4402,0,0,3004,4804,5008,169,0
8377,200000,2,1,1,3,-1,-1,-1,-1,-1,-1,2444,3284,8349,1301,3210,3284,1111,8349,4249,0
8378,100000,2,3,1,6,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
8379,60000,1,2,1,4,-1,0,0,0,0,0,14085,13099,16928,2000,5000,4000,2000,5000,2000,0
8380,230000,2,2,1,3,0,0,0,0,0,0,16302,17620,18901,1265,1300,1001,1000,1000,1000,0
8381,230000,2,2,2,2,0,0,0,0,0,0,24524,23512,15183,3000,4000,3047,3000,3000,3000,0
8382,60000,1,2,1,5,-1,0,-1,0,0,0,3046,6469,3664,285,6466,3,5,10,15219,0
8383,160000,2,1,1,3,1,-2,-2,-1,-1,-2,5520,708,0,0,0,708,560,0,560,0
8384,310000,1,1,1,3,-1,-1,-2,-1,-1,0,493,500,739,0,0,507,736,3,797,1
8385,430000,2,1,2,2,-1,-1,-1,-1,-1,-1,31423,81979,85407,3650,44671,82555,9120,85407,14261,0
8386,240000,2,1,1,5,1,-2,-2,-1,0,0,-40,1160,0,0,0,1200,0,0,0,0
8387,60000,1,2,2,2,0,0,0,0,0,0,54050,16610,20048,2500,2000,2000,628,3525,3000,0
8388,30000,1,2,2,2,0,0,0,0,0,-2,26054,18585,0,2000,2000,2000,0,0,0,0
8389,180000,1,2,1,2,-1,-1,-1,-1,0,-1,375,750,399,375,375,750,0,399,399,1
8390,20000,1,2,2,1,1,2,3,2,2,2,16706,17967,18647,2200,0,800,0,1401,0,0
8391,30000,1,1,2,1,2,2,0,0,0,0,16035,16669,17199,0,1270,742,613,615,646,1
8392,320000,2,2,1,6,-2,-2,-2,-2,-2,-2,11973,5436,18088,4093,7917,5459,51787,18178,3659,0
8393,500000,1,2,2,2,-1,-1,0,0,0,-1,264,286,14454,286,528,0,128,15239,100000,1
8394,170000,2,2,1,5,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
8395,20000,2,2,2,1,0,0,0,0,0,0,21838,20305,20467,2349,1296,1000,696,2213,0,0
8396,360000,2,1,2,2,0,0,0,0,0,-1,73753,12846,9820,5121,10180,41,22,9865,14847,0
8397,90000,2,1,2,1,0,0,0,0,0,2,30639,26382,17660,2913,9000,0,2000,0,10639,0
8398,100000,2,1,1,4,-1,-1,-1,0,-1,-1,390,390,7140,390,780,0,390,7140,1230,0
8399,100000,1,1,2,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
8400,170000,1,1,1,3,-2,-2,-2,-2,-2,-2,0,1012,0,0,0,1012,0,0,492,0
8401,100000,2,2,2,2,2,0,0,0,2,2,50332,58133,59226,3000,3000,4000,3000,0,4300,0
8402,20000,1,1,2,2,-1,-1,2,-1,0,-1,1760,780,1320,2200,0,780,0,1320,0,0
8403,220000,1,2,1,2,-1,-1,-1,-1,-1,-1,1565,1195,1195,3082,5820,1198,1802,1198,1802,0
8404,470000,2,1,2,2,-2,-2,-2,-2,-2,-2,22988,11685,2791,10363,5910,13380,5093,2791,9527,0
8405,100000,2,2,2,1,0,-1,-1,-1,-1,-1,13391,0,0,10608,8944,200,4290,0,0,0
8406,10000,1,2,2,1,-1,-1,0,-1,-1,-1,1504,390,780,6007,1000,390,0,780,0,0
8407,230000,2,1,2,2,-1,-1,-1,-1,0,-1,2521,5627,3039,0,13009,8018,0,3039,2000,0
8408,50000,2,1,2,2,2,2,2,2,2,2,31336,32482,34398,1500,1500,600,2000,1300,1500,0
8409,50000,1,3,1,2,0,0,0,0,0,0,50545,19980,20477,2603,1621,1000,1000,1204,1000,1
8410,120000,2,2,2,2,0,0,0,0,0,0,116887,117392,112505,4615,7175,4529,4625,4029,4237,0
8411,160000,2,1,1,3,-1,-1,-1,-1,-1,-1,2355,2855,8911,2719,15000,2855,3803,8911,0,1
8412,120000,1,1,2,2,-1,-1,-1,-1,-1,-1,880,880,1030,880,880,880,880,1030,880,0
8413,30000,2,2,2,1,0,0,0,0,0,0,26757,26134,25752,1520,1339,852,2067,1400,100,0
8414,180000,2,1,2,2,-2,-2,-2,-2,-2,-2,100,0,0,0,0,0,0,0,0,0
8415,30000,1,1,2,1,0,0,0,0,0,0,30287,29705,28776,1496,1735,1030,1017,1033,989,0
8416,200000,2,1,1,4,-1,-1,-1,-1,-2,-2,3266,-71,-863,390,11320,0,0,0,2000,0
8417,10000,2,2,2,3,0,0,0,0,0,0,7659,19967,9646,11400,1135,532,449,693,10000,0
8418,230000,1,2,2,4,0,0,0,0,0,0,35289,10238,4704,1646,1017,214,406,412,1420,0
8419,200000,2,3,1,6,0,0,0,0,0,0,126027,133207,138741,6500,5000,5000,5100,5000,5400,0
8420,110000,1,2,1,5,0,0,0,0,2,0,44953,50740,49529,3087,1769,4512,0,1930,1601,1
8421,50000,1,2,1,4,0,0,0,0,0,0,18485,10122,9341,1166,1200,481,321,336,174,0
8422,50000,2,1,2,1,0,0,0,0,-1,0,48482,-2897,48154,2500,3002,1500,52000,1900,1800,0
8423,220000,1,1,1,4,-2,-2,-2,-2,-2,-2,7695,3874,14973,2725,98875,3893,5252,15047,3980,0
8424,500000,1,1,1,4,-1,-1,2,-1,-1,0,14132,28077,115442,35820,18,28077,132588,28500,20000,0
8425,140000,1,1,1,4,0,0,0,0,0,0,100021,70871,64202,4535,2856,2503,2378,3014,2048,0
8426,50000,2,1,2,2,2,0,0,0,0,0,2989,4958,8134,1228,1081,178,366,3156,0,0
8427,50000,1,2,2,1,0,0,0,0,0,0,7240,9609,9927,2644,1153,489,351,431,198,0
8428,150000,2,1,2,2,0,0,0,0,0,0,116908,111706,116626,4000,5500,4145,4186,4630,4000,0
8429,150000,1,1,2,3,1,2,2,2,2,2,143376,148507,136643,6000,4500,5100,5322,20,5033,0
8430,240000,1,3,1,4,0,0,0,0,0,0,191453,186770,178722,8500,8300,7000,7000,7000,6500,0
8431,180000,1,1,2,2,2,2,7,7,7,7,2400,2400,2400,0,0,0,0,0,0,0
8432,240000,1,2,1,4,-1,-1,-1,-1,0,-1,5428,6507,1092,9064,13158,6860,2295,1092,2076,0
8433,150000,2,1,2,2,0,0,0,0,0,2,138066,130494,145535,5767,6100,30000,19227,0,2606,0
8434,260000,2,3,1,4,-1,-1,-2,-1,-1,-1,1145,2177,0,4,0,2181,158,0,0,0
8435,160000,2,1,1,3,-1,-1,-1,-1,-1,-1,430,850,4874,430,430,850,3350,4874,9858,0
8436,290000,2,2,1,4,0,0,0,0,0,0,58281,69452,77890,5000,5000,5000,5000,5000,7000,0
8437,240000,1,1,2,5,0,0,0,0,0,0,116058,122736,128506,4500,6000,5000,5000,5000,5000,0
8438,50000,1,2,1,7,1,2,0,0,0,0,32134,10541,10400,0,1159,365,448,600,0,0
8439,170000,2,3,1,5,-1,-1,-1,-1,-1,0,246,1229,95816,123,5436,1229,93970,4000,3348,0
8440,130000,2,1,1,5,0,0,0,0,0,0,147582,90522,92330,5394,4229,3211,3297,3312,3381,1
8441,80000,1,1,2,2,1,-2,-2,-1,0,0,0,8956,0,0,0,8956,0,0,0,0
8442,30000,1,1,1,5,0,0,0,0,0,-2,29029,29373,0,2000,2138,1102,0,0,0,0
8443,100000,2,3,1,4,0,0,0,0,0,0,97763,77594,78506,4500,3000,3000,3000,3000,3000,0
8444,10000,1,2,2,1,2,0,0,0,0,0,8638,9344,9586,1294,1150,480,500,348,402,0
8445,320000,2,1,2,2,-2,-2,-2,-2,-2,-2,0,992,6661,200,3696,997,1635,6694,2508,0
8446,50000,1,2,1,3,0,0,0,-2,-2,-2,48612,0,0,3000,0,0,0,0,0,0
8447,80000,1,1,2,2,1,2,2,-2,-2,-2,49373,0,0,1980,19800,0,0,0,0,1
8448,70000,2,2,2,1,0,0,0,0,0,0,23409,28342,25272,3003,5106,4026,755,1029,5303,1
8449,700000,2,2,2,2,0,0,0,0,0,0,16262,6384,2680,2192,2015,1005,1009,1000,1000,0
8450,360000,2,1,2,1,-1,-1,-1,-1,-1,-1,7142,5064,6068,44234,21823,5089,9192,6098,16495,0
8451,380000,1,1,2,2,0,0,0,0,0,0,192132,120027,108213,10123,50434,7132,11068,20050,35925,0
8452,50000,1,2,2,4,0,0,0,0,0,0,42807,7514,-177,10000,21019,1500,3000,1210,7900,0
8453,20000,1,2,1,5,1,2,0,0,0,-2,20011,10670,-120,0,10600,800,0,0,0,1
8454,350000,2,1,2,3,0,0,0,0,0,0,314994,140218,167905,12695,9790,5302,95621,11920,6107,1
8455,80000,2,1,2,2,1,-2,-1,0,-1,-1,0,8061,4337,0,8061,0,9390,4500,0,1
8456,150000,1,3,1,3,2,2,2,0,0,0,135215,126063,116865,6000,30,5050,5025,5000,3000,1
8457,300000,2,1,2,3,0,0,0,0,0,0,47295,77038,49452,55047,27354,2124,5000,5500,4000,0
8458,400000,1,2,1,4,0,0,0,0,0,0,399099,169138,124802,15395,10232,12115,6285,11106,3124,0
8459,250000,2,2,1,3,0,0,0,0,0,0,242971,245031,247353,8310,7938,8101,8430,8808,7820,0
8460,50000,2,1,2,1,0,0,0,0,0,-1,49061,21571,772,2138,1400,431,380,772,8,1
8461,230000,2,3,1,4,-1,-1,-1,-1,-1,-1,54798,6222,17425,11632,4987,6222,15121,17425,17007,0
8462,100000,2,2,2,2,0,0,0,0,2,0,43865,49290,49412,2400,1776,3800,0,2000,1800,0
8463,380000,1,2,2,3,-1,2,-1,-1,0,-1,4384,632,316,0,2300,632,0,316,316,0
8464,260000,2,2,2,2,0,0,0,0,0,0,251560,202887,181206,9139,13805,7100,6952,12812,6362,0
8465,470000,1,2,2,2,0,0,0,0,0,0,78833,85334,90479,3000,3500,4000,4000,4000,4200,0
8466,80000,1,2,2,2,-1,0,0,0,0,0,48098,47059,48904,2081,2068,1833,1889,1915,1879,0
8467,140000,1,1,2,3,0,0,0,0,0,0,74177,49288,44854,4000,3500,2000,2500,1800,2000,1
8468,140000,1,1,1,5,2,2,2,2,2,2,64393,64940,75316,2500,3000,0,10000,3000,0,1
8469,50000,1,2,1,3,2,2,2,2,0,0,50808,20840,19812,0,3259,0,844,706,677,1
8470,180000,2,2,1,3,0,0,0,0,0,0,14704,9537,35947,1244,1064,278,31369,1268,1118,1
8471,30000,2,2,2,1,4,3,2,2,3,2,15847,16752,16583,0,1150,1400,0,800,0,1
8472,30000,2,2,2,1,2,0,0,0,0,3,18796,25438,27699,2000,2000,4000,3600,0,2200,1
8473,50000,2,1,1,1,0,0,0,0,0,0,30479,29229,30053,1528,1461,1030,1070,1320,1212,1
8474,250000,2,1,2,3,1,2,0,0,0,0,45429,25231,4553,0,1443,560,4875,400,0,0
8475,310000,2,2,2,1,0,-1,0,-1,-1,-1,38942,560,2381,135868,1306,560,300,2387,572,0
8476,360000,2,2,1,6,1,-2,-1,-1,-1,-1,0,540,390,0,780,540,540,390,390,0
8477,50000,1,2,2,2,0,0,0,0,-1,-1,48640,0,400,2000,3000,0,400,20000,10000,0
8478,480000,2,1,2,2,0,0,-1,0,0,-1,75834,45469,3167,105,37754,32970,8000,3167,10981,0
8479,50000,2,1,2,1,-1,-1,-1,-1,-1,-1,1303,1693,748,1303,748,1693,1138,895,1528,0
8480,160000,1,2,2,3,1,-2,-2,-2,-1,-1,0,0,603,0,0,0,461,603,829,0
8481,140000,2,1,2,2,0,0,0,0,0,0,4975,6847,8592,1200,1108,500,1500,650,0,0
8482,310000,2,1,2,2,-1,-1,-1,-1,-1,-1,833,2134,2097,323,1093,2140,9201,2103,6571,0
8483,30000,2,1,2,2,-1,-1,-1,-1,-1,-1,7843,2670,15643,2670,2670,2670,10302,15643,9947,0
8484,40000,2,2,1,2,1,2,0,0,0,0,11310,14675,17974,0,2554,2000,3000,1000,3000,0
8485,80000,1,3,1,6,0,0,0,0,0,0,79788,49784,48587,25000,7704,8700,3000,12900,3000,0
8486,30000,2,2,2,4,0,0,0,0,0,0,25159,25111,19000,1762,2200,790,922,663,1310,0
8487,200000,2,2,2,1,-2,-2,-2,-2,-2,-2,58147,327194,3963,1468,2321,163597,6680,3963,2514,0
8488,270000,2,3,1,4,2,0,0,0,0,0,106986,86996,85440,3578,3207,3000,3200,3241,3078,0
8489,180000,1,1,2,2,0,0,0,0,0,0,154374,136531,136665,7500,7000,5000,5000,6000,5137,0
8490,180000,2,2,2,3,-1,-1,-1,-1,-1,-1,194,176,187,200,187,180,200,187,750,0
8491,10000,1,3,2,1,0,0,2,0,0,0,4797,6154,0,2400,0,0,126,0,0,0
8492,120000,1,1,1,5,-1,-1,-1,-1,-1,-1,360,150,510,360,360,150,870,510,870,1
8493,30000,1,1,2,3,2,0,0,0,0,0,24796,26723,17106,2000,1804,2014,1521,1204,1500,1
8494,300000,2,1,1,2,1,-2,-1,0,-1,-1,-6027,3973,1631,0,10000,0,1244,1631,2000,0
8495,50000,2,3,1,7,2,0,0,0,2,0,5016,6354,3724,1135,1055,656,0,133,50,0
8496,150000,1,3,1,7,-2,-2,-2,-2,-1,2,0,0,1504,0,0,0,7043,0,3063,0
8497,300000,2,2,2,3,-1,2,2,-1,-1,-1,1041,780,430,3,0,780,150,710,1000,0
8498,50000,1,2,2,1,0,0,0,0,0,0,48065,30049,28954,2500,1862,1150,1200,1200,1202,0
8499,10000,1,2,2,3,0,0,0,0,0,0,8097,10327,18836,1151,2167,369,391,436,200,0
8500,260000,2,2,2,3,-1,-1,-1,-1,-1,-1,188,188,188,188,188,188,194,188,221,0
8501,400000,2,1,1,2,-1,-1,2,0,0,0,6500,392932,410127,405016,0,14000,13560,28000,0,0
8502,50000,2,2,2,4,0,0,0,0,0,0,26262,16888,18171,4000,2000,1000,1000,1000,596,0
8503,50000,2,2,2,1,2,2,2,0,0,0,50974,29381,28435,3000,0,800,808,1200,775,0
8504,280000,2,1,2,2,-1,-1,-1,0,0,-1,3678,13476,14603,3658,10020,10000,11000,14603,3819,0
8505,10000,2,2,2,1,0,0,0,0,0,0,10063,7092,7311,1194,1027,176,1253,2311,3101,0
8506,80000,2,2,1,2,1,2,0,0,0,0,73181,74266,75816,0,3000,2800,2800,2700,2800,0
8507,150000,2,3,1,6,-1,-1,-1,-1,-1,-1,170,2064,0,1125,1203,2064,2847,0,0,0
8508,20000,2,2,2,6,4,4,3,3,2,2,18396,19118,19812,0,1300,1170,0,1600,0,0
8509,50000,1,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
8510,170000,2,1,2,2,1,-1,-1,-2,-2,-1,0,0,1880,843,0,0,0,1880,456,0
8511,130000,2,2,2,3,0,0,0,0,0,0,79579,57467,46071,2702,2207,2000,1717,1770,1245,0
8512,50000,2,2,2,2,-1,-1,-1,0,0,0,1303,11512,0,801,11512,0,0,0,950,0
8513,50000,2,3,2,2,1,2,2,2,0,0,18019,8603,6709,5559,2446,0,260,1000,1214,0
8514,180000,1,2,1,4,0,0,0,0,0,0,126937,50840,48345,5000,2000,2000,2000,2000,2000,1
8515,20000,2,2,1,6,0,0,2,2,2,2,10511,16820,17287,4593,0,3000,0,1304,1000,0
8516,410000,1,1,2,2,0,0,0,0,0,0,53629,44016,36540,3037,3015,3549,5029,4325,6029,0
8517,50000,2,2,2,1,0,0,0,0,0,0,26701,29295,30683,1749,1479,1049,1080,1280,1330,0
8518,270000,2,2,1,5,-2,-2,-2,-2,-2,-2,8400,7500,7500,7500,7500,7500,7500,7500,10466,0
8519,80000,2,1,2,1,-1,-1,-1,-1,0,-1,3940,8708,2793,4117,84,8708,20,2795,0,0
8520,140000,2,3,2,5,0,0,0,0,0,0,129915,58672,54286,6000,3079,3000,2000,2000,56793,0
8521,60000,1,2,1,2,2,2,2,2,2,2,40587,43342,45222,2000,0,3348,1800,1800,0,1
8522,180000,2,1,2,1,2,2,0,0,0,0,182218,128739,130437,0,5000,5000,4738,4915,4661,0
8523,320000,2,1,2,3,-2,-2,-2,-2,-2,-2,-532,-1336,-1336,0,4,0,0,0,0,0
8524,40000,1,2,2,1,3,3,2,2,2,2,5754,7146,7117,900,0,1100,500,0,708,1
8525,380000,2,1,2,2,-1,-1,-1,-1,-1,-1,41727,753,8348,44178,89999,753,11599,8348,1571,0
8526,150000,2,2,1,3,1,2,2,4,3,2,125938,139097,141447,9734,14500,0,2000,5300,5000,0
8527,110000,2,1,2,1,0,0,0,0,0,0,63594,44084,37770,2260,1499,1309,1487,2000,5000,0
8528,110000,1,1,2,1,0,0,0,0,0,0,109386,51834,54013,2432,3686,1850,1917,1968,1950,0
8529,100000,2,3,1,1,0,0,0,0,0,0,45807,37735,34155,5000,2500,3000,1597,2457,5660,0
8530,240000,1,1,2,3,-1,-1,-1,-1,-1,-1,11906,1151,9372,55167,1874,1151,23169,9372,396,0
8531,50000,2,2,2,1,0,0,0,0,0,0,30857,26691,25923,1800,1400,915,1500,1500,2000,0
8532,50000,1,1,2,3,0,0,0,0,0,0,27148,21018,20302,1655,1323,734,1058,406,0,0
8533,200000,1,2,2,2,1,2,0,0,0,0,204212,82191,86067,0,4075,3000,3100,4400,2930,0
8534,80000,2,1,2,2,2,-1,-1,0,0,0,100,29398,0,980,28798,1000,1000,0,0,0
8535,40000,1,3,2,5,2,0,0,0,0,0,34470,30124,35665,2000,3000,3000,4000,3000,2000,1
8536,250000,1,2,1,2,1,-2,-2,-1,-1,-1,-24,746,434,0,0,770,7200,688,0,0
8537,230000,2,1,2,1,0,0,0,0,0,0,69158,61534,36313,8149,2214,5904,5542,15502,5000,0
8538,30000,1,1,2,1,2,2,0,0,0,0,7510,8529,8949,0,1200,500,500,500,500,1
8539,80000,2,3,2,6,0,0,0,0,0,0,73056,63939,66578,2953,2333,2288,2369,2385,2458,1
8540,100000,2,1,2,3,-1,-1,0,-1,-1,-2,1725,780,0,21711,1000,780,0,0,0,0
8541,230000,2,2,1,2,0,0,0,0,0,0,54228,15609,72049,1500,1139,600,800,70196,3000,0
8542,490000,1,1,1,6,-1,-1,-1,-1,-1,-1,17884,3398,1602,6836,4657,3398,1476,1602,7531,1
8543,30000,2,3,2,4,2,0,0,0,0,2,25039,23697,25595,1700,1384,1003,2100,900,0,1
8544,40000,1,3,1,5,0,0,0,0,0,0,34203,35970,39360,1880,1600,22703,1280,4632,0,0
8545,450000,1,1,1,3,-2,-2,-2,-2,-2,-2,-9,0,0,1853,0,0,0,0,0,1
8546,50000,2,2,2,1,2,0,0,0,0,0,48537,26547,27697,2000,2000,1000,1000,1028,1000,1
8547,20000,1,2,2,1,1,4,3,2,3,2,19276,18553,16523,0,0,1000,1400,0,3000,0
8548,260000,2,3,1,3,0,0,0,0,0,0,118028,103031,77783,4379,3670,4000,4000,3000,3000,0
8549,10000,1,2,2,2,-1,2,-1,-1,2,2,200,1766,8356,0,370,1496,0,7000,0,0
8550,500000,1,1,2,3,-2,-2,-2,-2,-1,0,0,218,13692,0,0,218,11959,2000,403,0
8551,70000,2,2,1,1,0,0,0,0,0,0,34645,27265,26234,2000,1804,1100,1005,1504,1007,0
8552,100000,2,3,1,2,-2,-2,-2,-2,-2,-2,3166,416,412,6896,416,416,416,412,1223,0
8553,50000,2,3,1,2,-2,-2,-2,-2,-2,-2,0,0,0,614,0,0,0,0,0,0
8554,400000,2,1,2,3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
8555,270000,1,2,1,5,-1,-1,0,0,0,0,3197,62186,58995,61164,4000,5000,6000,5000,5000,0
8556,260000,1,1,2,3,0,-1,-1,-1,-1,0,3953,3953,14246,3953,3953,3953,16466,2000,5217,0
8557,250000,2,2,2,2,0,0,0,0,0,0,72618,13877,14063,3800,3000,4500,3000,5000,6000,0
8558,360000,1,1,2,2,-1,-1,-1,0,-1,-1,28245,7474,9526,8057,19764,37,2752,9573,25462,0
8559,230000,1,2,2,2,0,0,0,0,0,0,120113,98333,78872,4501,4585,3328,3500,2872,3000,0
8560,110000,1,2,2,2,0,0,0,0,0,0,84342,39359,43324,6657,2000,1418,3306,2000,2000,0
8561,50000,2,2,1,2,-1,-1,-1,-1,-1,-1,316,316,316,282,350,316,316,316,316,0
8562,80000,1,1,1,3,0,0,0,2,0,0,39410,45324,38600,3000,6000,0,2033,5000,1500,0
8563,10000,2,2,1,2,0,0,0,0,0,0,4695,7616,8646,1103,1117,1000,286,1000,200,1
8564,20000,1,3,1,6,1,2,2,-2,-2,-2,10474,0,0,0,0,0,0,0,0,1
8565,200000,2,3,2,3,-1,-1,-1,0,-1,-1,834,16045,280,165,6682,10000,4679,280,0,0
8566,180000,1,1,2,4,0,0,0,0,0,0,93648,83205,89723,4246,3000,3100,3200,7500,2916,0
8567,120000,2,3,1,9,0,0,0,0,0,0,106775,102939,106617,3810,3700,3658,4000,4515,3500,0
8568,80000,2,2,1,5,0,0,0,0,0,0,6612,6674,0,1188,1000,133,136,0,1407,1
8569,220000,1,1,1,6,-1,-1,-1,-1,-1,-1,3484,3576,5946,6758,4028,3576,2378,5946,1489,0
8570,360000,1,1,2,2,-1,-1,-1,0,0,0,8140,10357,0,0,20470,207,0,0,3185,0
8571,50000,2,1,2,1,0,0,0,0,0,0,49604,16472,18405,2000,1600,1000,2000,618,2000,0
8572,150000,2,2,1,2,-1,0,0,0,-1,-1,23427,15206,8923,5554,5070,5076,1457,9047,22720,0
8573,70000,2,2,2,2,0,0,0,0,0,0,67661,36808,38353,3409,2908,1318,1520,1400,1524,0
8574,20000,2,1,2,1,1,2,2,2,2,3,8483,10402,11594,2000,1000,0,2000,0,0,1
8575,150000,2,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
8576,40000,1,2,1,3,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
8577,170000,1,1,2,2,0,0,2,2,2,2,133149,146641,157601,11936,13314,5801,5800,11000,1000,0
8578,220000,2,2,1,3,2,0,0,2,0,0,48166,45680,49507,2100,3900,0,1858,3800,0,0
8579,110000,2,2,1,4,0,0,0,0,-2,-2,108936,0,0,3991,2375,0,0,0,0,1
8580,30000,2,2,1,5,0,0,0,0,0,0,29187,58287,30103,1505,1457,1016,1207,1600,1000,0
8581,230000,2,1,2,2,0,0,0,0,0,0,195409,95445,99961,21844,14105,21124,2520,50961,2670,0
8582,270000,2,2,2,3,-2,-2,-2,-2,-2,-2,11421,1833,6635,2000,1000,2,1,6668,1026,0
8583,360000,2,1,2,5,2,2,3,2,0,0,291410,266246,114052,22913,7000,0,8500,5145,106000,1
8584,180000,2,2,2,1,0,0,0,2,0,0,169225,176099,181986,7800,14010,4,6431,6600,6675,0
8585,360000,1,2,1,5,1,-2,-1,-1,-2,-2,0,-41,-41,0,8209,0,0,0,0,1
8586,280000,2,1,2,5,0,0,0,0,0,0,269124,184270,92215,11268,8196,6281,4403,3532,3510,0
8587,170000,2,1,1,8,0,0,0,0,0,0,54957,59560,63422,3000,2500,2500,3000,3000,2651,0
8588,50000,2,2,3,3,0,0,0,0,0,0,48111,20190,19035,2100,1690,11700,1200,1200,1000,0
8589,160000,1,3,2,4,-1,-1,-1,0,-1,-1,325,325,650,325,650,0,475,650,625,0
8590,160000,2,1,2,4,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,741,0,0,0
8591,160000,2,3,2,1,0,0,0,0,0,0,153470,93971,96623,10000,4600,4800,5000,3000,1000,0
8592,50000,1,2,2,2,2,2,0,0,0,0,94297,9818,9203,5600,1595,505,500,500,659,0
8593,50000,2,2,2,5,2,0,0,0,0,0,50986,16362,13520,1325,1512,532,514,524,384,0
8594,180000,2,2,2,2,0,0,0,-1,-1,-1,101281,975,1000,4650,0,975,4645,1000,0,0
8595,210000,2,1,2,3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
8596,20000,1,2,1,4,1,2,2,-2,-2,-2,21447,0,0,0,0,0,0,0,0,0
